# Supplementary table 7. Epigenetic clock results for the samples in WBC-Neu dataset after adjustment for cell type influence (IEAA).,,,,,,,,,,,,,,,,,
id,Hannum 2013,Horvath pan-tissue 2013,Weidner 2014,Lin 2016,Vidal-Bralo 2016,Horvath SkinAndBlood 2018,Zhang 2019,Yang epiTOC 2016,Youn MiAge 2018,Lu DNAmTL 2019,Teschendorff epiTOC2 2020,Zhang mortality-risk 2017,Levine PhenoAge 2018,Lu GrimAge 2019,Lu GrimAge2 2022,Belsky DunedinPACE 2022,McGreevy FitAge 2023
WBCminusNeu52yo_CT70,1.662428038,-0.7244405972,-3.631340805,2.536784221,0.1843297953,-0.1980132104,0.2859116774,0.006215154845,34.47707372,-0.02344791444,371.1819586,0.05172340719,-0.03507971296,-0.2328264814,-0.6530797725,-0.05831349002,1.311477139
WBCminusNeu52yo_CT70_R1,3.274126064,0.4251122631,0.4936184767,-1.309398812,0.4223892037,0.2833195724,0.1915588128,-0.0005390093018,-17.63611887,0.02722301089,-76.79193757,0.1063907635,2.589983256,-0.3146408242,-0.4677233833,0.01157427786,-0.8061301998
WBCminusNeu52yo_CT73,-1.040852611,0.2250708054,1.916609936,1.931857157,-0.6079952186,0.4442674633,0.06368395506,0.004521855895,86.52934878,0.04038480842,242.3868744,0.03327240299,1.520954478,1.72120591,2.045116095,0.02004988906,0.7964799549
WBCminusNeu52yo_CT73_R1,0.02544191075,1.656552724,-1.560612882,1.107293185,-0.1165401812,3.131922722,0.1749692558,0.001063878894,-0.8283976232,-0.08519416298,73.91042174,0.0202761869,0.9466200486,1.124067006,0.3262162216,-0.006846596756,0.5333544494
WBCminusNeu52yo_CT76,-1.18046871,2.396848969,1.645755365,-1.52403168,0.004528446178,-0.9451809534,-0.18806088,-0.000223399676,0.622887639,0.001513989747,15.53710267,0.08391167404,1.228472828,0.5608173353,0.5190524858,0.002173056178,-0.1494746124
WBCminusNeu52yo_CT76_R1,0.08444774105,-1.585505888,4.857395268,1.788347471,1.031989871,1.340225739,-0.2571125427,0.007072746869,68.43875352,0.06930746803,426.7680435,-0.2054781226,0.606179727,0.7325176487,0.849820189,0.01935475691,0.7547693914
WBCminusNeu52yo_CT79,0.8484602418,-0.6719200163,1.949536287,4.7859947,-0.2367885047,0.5411624057,0.212996254,0.0006783278545,-16.45015011,-0.04400574918,17.10668718,0.003236509743,-4.3127642,0.2112421027,0.3252690931,0.01932026195,0.3626611191
WBCminusNeu52yo_CT79_R1,0.4667669135,-0.3299807227,3.827024338,4.068057206,0.4564288377,0.5384936295,0.1231514122,0.002610977787,45.45405804,-0.03876228644,132.5052553,-0.1343879549,-1.344567676,0.2257279127,0.4376796113,-0.0314675405,0.6579440081
WBCminusNeu52yo_CT85,-1.079413752,0.00373870549,-0.1488064018,-1.314362296,-2.979982695,0.3665653502,-0.2875624627,0.004290150311,31.60133621,0.009550964265,213.1533446,-0.01279009859,-1.674658142,0.07507858522,-0.4651763335,-0.01480361083,-0.5018983721
WBCminusNeu52yo_CT85_R1,0.7685446021,0.2082948112,-4.596369908,0.6977146337,0.02331492595,-0.6617093546,-0.1482236179,-0.001813890559,5.222998399,0.08804196539,-87.42828995,-0.02231276644,-2.25191815,-1.43439784,-1.45193618,0.01187326704,-0.6976533644
