# Estimated WBC subtype proportions for the samples in WBC Johansson dataset. Houseman's celltype decomposition method with reference by Reinius et al.,,,,,,
id,tcd4,tcd8,bcell,nk,mono,gran
gsm2334154_43,0.138266721133729,0.0561698819822964,0.0616328900071644,0.111263596537032,0.090796149686051,0.546664860286837
gsm2334174_43,0.0835876516719836,0.088311274386,0.0632880447287903,0.11288287654225,0.0894767057240668,0.573744889613583
gsm2334505_43,0.15278245540687,0.0460408137116789,0.033883834381398,0.141883893448315,0.0419221154783993,0.571875907655876
gsm2334002_44,0.124740642473053,0.0465270609457819,0.0119479371829955,0.121916699290321,0.0800030271564462,0.605330867491216
gsm2334073_44,0.105964160960732,0.10957543370772,0.0646265481579059,0.155174786023852,0.109294169948642,0.45481330403667
gsm2334211_44,0.113466426281369,0.065993420172968,0.00508165485339401,0.0921545603320586,0.0734285552898912,0.637411400387687
gsm2334267_44,0.136730006730088,0.101948433409097,0.0490442849442717,0.0455772051437741,0.0690855584176397,0.623521605086397
gsm2334315_44,0.174431819050633,0.104233046996249,0.0198937636511826,0.00748881774482238,0.0865104684698638,0.602736088325879
gsm2334330_44,0.16684144433157,0.0733631504712267,0.0286302912800274,0.0696073772665129,0.0770299111633041,0.570585370795931
gsm2334390_44,0.121835650954677,0.0572360225813265,0.0747767894126355,0.0383054314196792,0.0646590086111983,0.667386177341445
gsm2334608_44,0.229213616359447,0.0809571589631657,0.0196894234134479,0.0516256674840752,0.0838025616759999,0.514689959730496
gsm2333973_44,0.163117287200351,0.101421742485506,0.0758769804236423,0.0456522931059301,0.10989722942258,0.519785667340785
gsm2334011_44,0.164182008005215,0.0115880589670062,0.0627432940482338,0.115498266470103,0.0751416718187382,0.553947977202841
gsm2334055_44,0.185593251902868,0.04490144246164,0.0728777036442291,0,0.1000780409057,0.604385934378839
gsm2334305_44,0.229686184514405,0,0.0591887008907443,0.0516853036796562,0.055501021246783,0.606960773146009
gsm2334491_44,0.221508110645448,0.0553514295598901,0.0115625899351191,0.0848059311580751,0.0804143768372614,0.550385440166072
gsm2334580_44,0.108955233385986,0.065531603025208,0.0532760330023068,0.0618319827034022,0.109353638523756,0.601226292861155
gsm2334603_44,0.152706263766055,0.0808273205402605,0.0499253150411944,0.133303606388328,0.110811810208964,0.497933478948683
gsm2333932_45,0.161261486474115,0.00626012761979886,0.0792350421424924,0.0419167788542821,0.130893271521631,0.583915737812935
gsm2333954_45,0.142806066778683,0.0566347706089133,0.0181546921810831,0.0178883599696197,0.078870022777555,0.679321716879953
gsm2333977_45,0.21484068110365,0.0769940296379572,0.0597653583308491,0.142414572098242,0.115281405450319,0.400398239512315
gsm2334165_45,0.200408171511893,0.126064855624953,0.0973707315088611,0.018292195608786,0.0760350773066291,0.498324555554118
gsm2334253_45,0.158173440663379,0.0621497792089733,0.0353808065000391,0.0371494098031266,0.0674286770520448,0.637158540794597
gsm2334279_45,0.283958193160182,0.102471632405092,0.0410265772672603,0.114004908813618,0.0529526684495602,0.407101874519999
gsm2334454_45,0.0886992330670067,0.0734445401437557,0.0239154787607601,0.0954394649752788,0.101660599581133,0.627153567628452
gsm2334534_45,0.198124768227224,0.0799424390354346,0.0483971867151354,0.0606039993981415,0.0804807934833959,0.530511401067763
gsm2334548_45,0.253931078486445,0.0958033025313456,0.0428856686044038,0.119626407968454,0.0599103451668449,0.425195298246594
gsm2334551_45,0.203884901965863,0.0798496137703658,0.0797134545798714,0.15055395592161,0.0590536304260669,0.444109363907026
gsm2334552_45,0.183293884429848,0.0488629089320173,0.0385734952976982,0.126293842149574,0.0740634763113472,0.541205378143704
gsm2334617_45,0.15105636710579,0.118577405943692,0.0898159601486203,0.0717828163254452,0.0662307885545451,0.523257768314098
gsm2334634_45,0.114494389415971,0.115707235011567,0.0555726824083612,0.0136256353437342,0.103829524936987,0.626567427820332
gsm2333955_45,0.130305818469216,0.0498496537717988,0.0303400139123077,0.0488487564010535,0.0772844003317507,0.662145638206662
gsm2333969_45,0.132551189386288,0.105995735110676,0.0830050449000053,0.104746843304299,0.101164825612804,0.494566295758527
gsm2333995_45,0.200315302264151,0.0354956766330056,0.0602027555455078,0.10221505524394,0.0563257217985139,0.545149055722189
